Sale_ID,Date,Customer_ID,Bike_Model,Category,Price,Quantity,Discount,Store_Location,Salesperson_ID,Payment_Method,Channel,Customer_Age,Customer_Gender,Sale_Amount,Commission
10184,6/16/2023,4463.0,Electric Bike,Electric,1767.09,3.0,no,San Antonio,491,Cash,Store,18.0,Male,5301.2699999999995,265.0635
10185,8/23/2021,3758.0,Mountain Bike,Off Road,718.78,4.0,yes,Phoenix,719,Credit Card,Online,51.0,Female,2875.12,143.756
10186,4/17/2024,2828.0,Hybrid Bike,Hybrid,808.67,2.0,yes,Houston,142,Cash,Store,64.0,Male,1617.34,80.867
10187,1/16/2023,4672.0,Hybrid Bike,Hybrid,2818.78,5.0,yes,Houston,212,Credit Card,Online,28.0,Female,14093.900000000001,704.6950000000002
10188,5/11/2020,9415.0,Folding Bike,Road,4990.25,2.0,yes,Philadelphia,382,Cash,Store,23.0,Male,9980.5,499.02500000000003
10189,2/24/2021,5856.0,Folding Bike,Road,2930.68,1.0,no,Los Angeles,842,Credit Card,Online,23.0,Female,2930.68,146.534
10190,10/8/2023,1330.0,Electric Bike,Electric,2034.61,5.0,no,Chicago,599,Cash,Store,48.0,Female,10173.05,508.6525
10191,1/25/2024,1846.0,Road Bike,Road,4641.79,4.0,yes,Los Angeles,937,Apple Pay,Online,63.0,Female,18567.16,928.3580000000001
10192,1/15/2020,5482.0,Hybrid Bike,Hybrid,1966.44,5.0,no,San Antonio,387,PayPal,Online,34.0,Male,9832.2,491.61000000000007
10193,1/15/2024,6101.0,Mountain Bike,Off Road,3969.45,4.0,no,Philadelphia,791,PayPal,Online,37.0,Female,15877.8,793.89
10194,2/1/2024,9452.0,Electric Bike,Electric,1402.28,5.0,yes,San Antonio,398,Apple Pay,Online,23.0,Female,7011.4,350.57
10195,11/22/2020,9689.0,Electric Bike,Electric,4700.39,4.0,yes,Chicago,208,Google Pay,Online,54.0,Female,18801.56,940.0780000000001
10196,1/1/2023,8613.0,Electric Bike,Electric,3932.23,3.0,no ,Los Angeles,810,Google Pay,Online,52.0,Male,11796.69,589.8345
10197,9/12/2023,4972.0,Mountain Bike,Off Road,3582.54,2.0,yes,Phoenix,662,Debit Card,Store,18.0,Male,7165.08,358.254
10198,6/3/2021,6840.0,Folding Bike,Road,1771.78,4.0,yes,San Antonio,785,PayPal,Online,27.0,Female,7087.12,354.356
10199,1/16/2020,4652.0,BMX,Off Road,1187.69,4.0,yes,Phoenix,683,Apple Pay,Online,67.0,Male,4750.76,237.538
10200,7/6/2022,4565.0,Mountain Bike,Off Road,4303.46,1.0,no,Los Angeles,993,Debit Card,Store,36.0,Female,4303.46,215.173
10201,4/9/2021,5439.0,Electric Bike,Electric,2823.46,2.0,yes,Phoenix,781,Google Pay,Online,45.0,Male,5646.92,282.346
10202,12/14/2022,8766.0,Electric Bike,Electric,2193.61,4.0,yes,Philadelphia,515,Apple Pay,Online,63.0,Male,8774.44,438.72200000000004
10203,10/21/2023,2681.0,Cruiser,Off Road,2836.86,5.0,yes,Los Angeles,147,Cash,Store,61.0,Female,14184.300000000001,709.2150000000001
10204,4/1/2024,3247.0,Hybrid Bike,Hybrid,4629.82,2.0,yes,Chicago,753,Cash,Store,40.0,Male,9259.64,462.98199999999997
10205,6/19/2021,5641.0,Electric Bike,Electric,4223.52,3.0,no,Chicago,973,Debit Card,Store,20.0,Female,12670.560000000001,633.5280000000001
10206,8/8/2020,8283.0,BMX,Off Road,1564.08,5.0,no,Los Angeles,189,Google Pay,Online,24.0,Female,7820.4,391.02
10207,5/30/2020,4950.0,Mountain Bike,Off Road,3617.28,3.0,yes,San Antonio,765,Cash,Store,46.0,Male,10851.84,542.592
10208,3/31/2024,3178.0,Mountain Bike,Off Road,3641.39,5.0,no,Phoenix,411,PayPal,Online,58.0,Female,18206.95,910.3475000000001
10209,5/11/2022,2659.0,Mountain Bike,Off Road,2831.13,2.0,no,New York,179,PayPal,Online,58.0,Female,5662.26,283.113
10210,9/7/2020,9675.0,Mountain Bike,Off Road,4572.17,3.0,yes,New York,471,Cash,Store,48.0,Female,13716.51,685.8255
10211,12/15/2023,2481.0,Cruiser,Off Road,234.42,1.0,yes,Los Angeles,543,Apple Pay,Online,46.0,Female,234.42,11.721
10212,6/7/2022,2569.0,Cruiser,Off Road,3262.83,4.0,no ,Houston,230,Google Pay,Online,41.0,Male,13051.32,652.566
10213,11/23/2020,1294.0,Folding Bike,Road,1867.99,1.0,yes,New York,155,Google Pay,Online,69.0,Female,1867.99,93.3995
10214,3/24/2022,4931.0,Electric Bike,Electric,1138.8,1.0,yes,Philadelphia,865,Cash,Store,20.0,Female,1138.8,56.94
10215,6/26/2023,2985.0,BMX,Off Road,251.52,3.0,yes,Phoenix,394,Cash,Store,60.0,Female,754.5600000000001,37.728
10216,2/2/2023,7593.0,Folding Bike,Road,3099.38,5.0,no,Philadelphia,896,Debit Card,Store,42.0,Male,15496.900000000001,774.8450000000001
10217,5/8/2023,4834.0,Hybrid Bike,Hybrid,1523.36,3.0,yes,New York,722,Cash,Store,65.0,Male,4570.08,228.50400000000002
10218,1/21/2023,9930.0,Folding Bike,Road,3865.1,5.0,yes,Los Angeles,717,Credit Card,Online,68.0,Male,19325.5,966.2750000000001
10219,12/14/2022,3075.0,Folding Bike,Road,2359.94,1.0,yes,Phoenix,284,PayPal,Online,31.0,Female,2359.94,117.99700000000001
10220,12/9/2020,9883.0,BMX,Off Road,1286.41,4.0,yes,Phoenix,720,Apple Pay,Online,45.0,Male,5145.64,257.28200000000004
10221,9/10/2023,9521.0,Hybrid Bike,Hybrid,385.25,3.0,no,Houston,250,PayPal,Online,18.0,Female,1155.75,57.7875
10222,2/3/2023,4206.0,Folding Bike,Road,1754.67,1.0,no,Los Angeles,271,Cash,Store,30.0,Male,1754.67,87.7335
10223,7/15/2022,1250.0,Cruiser,Off Road,2246.06,2.0,yes,San Antonio,150,PayPal,Online,37.0,Female,4492.12,224.606
10224,3/3/2020,3192.0,Folding Bike,Road,2581.53,4.0,no,Phoenix,324,Google Pay,Online,29.0,Male,10326.12,516.306
10225,5/10/2024,5040.0,Road Bike,Road,1678.41,5.0,no,San Antonio,456,PayPal,Online,48.0,Female,8392.050000000001,419.6025000000001
10226,5/27/2022,1702.0,Road Bike,Road,3992.1,4.0,yes,Philadelphia,348,Apple Pay,Online,48.0,Female,15968.4,798.4200000000001
10227,12/9/2022,1712.0,Electric Bike,Electric,3053.44,5.0,yes,Phoenix,941,Apple Pay,Online,68.0,Male,15267.2,763.3600000000001
10228,6/9/2024,8944.0,Cruiser,Off Road,4881.68,2.0,no ,Chicago,160,Debit Card,Store,32.0,Female,9763.36,488.16800000000006
10229,12/23/2023,4339.0,BMX,Off Road,4920.74,3.0,yes,Phoenix,182,PayPal,Online,25.0,Male,14762.22,738.111
10230,7/2/2024,4130.0,Hybrid Bike,Hybrid,2650.66,5.0,yes,Chicago,415,Cash,Store,45.0,Male,13253.3,662.665
10231,8/14/2024,2165.0,Cruiser,Off Road,699.3,4.0,yes,Los Angeles,939,Google Pay,Online,34.0,Male,2797.2,139.85999999999999
10232,3/10/2024,7657.0,Road Bike,Road,1450.79,4.0,no,Phoenix,616,Debit Card,Store,69.0,Female,5803.16,290.158
10233,3/4/2020,8495.0,Hybrid Bike,Hybrid,1486.62,4.0,yes,Los Angeles,368,PayPal,Online,27.0,Female,5946.48,297.324
10234,6/15/2022,3198.0,Electric Bike,Electric,2072.88,3.0,yes,Philadelphia,818,Apple Pay,Online,36.0,Male,6218.64,310.932
10235,10/22/2021,3544.0,Mountain Bike,Off Road,4981.43,5.0,yes,Chicago,292,Credit Card,Online,37.0,Female,24907.15,1245.3575
10236,7/25/2022,6712.0,Road Bike,Road,4155.01,1.0,yes,Houston,306,Google Pay,Online,65.0,Female,4155.01,207.75050000000002
10237,11/23/2020,9367.0,Cruiser,Off Road,2044.75,5.0,no,Houston,392,Debit Card,Store,28.0,Male,10223.75,511.1875
10238,3/28/2022,4752.0,Mountain Bike,Off Road,1093.31,2.0,no,Houston,994,Apple Pay,Online,22.0,Male,2186.62,109.331
10239,2/27/2021,4245.0,Electric Bike,Electric,4417.68,3.0,yes,San Antonio,364,Apple Pay,Online,23.0,Male,13253.04,662.652
10240,1/8/2023,6377.0,Road Bike,Road,2900.56,3.0,no,Phoenix,557,Cash,Store,37.0,Male,8701.68,435.08400000000006
10241,6/1/2021,1957.0,BMX,Off Road,253.85,1.0,no,Chicago,130,Google Pay,Online,26.0,Female,253.85,12.6925
10242,1/4/2024,5637.0,Hybrid Bike,Hybrid,3861.18,1.0,yes,Los Angeles,641,Google Pay,Online,56.0,Female,3861.18,193.059
10243,1/5/2024,3412.0,Cruiser,Off Road,2942.86,4.0,yes,Chicago,622,Credit Card,Online,24.0,Female,11771.44,588.572
10244,8/21/2024,9663.0,Road Bike,Road,1321.77,1.0,no ,Los Angeles,494,PayPal,Online,34.0,Female,1321.77,66.0885
10245,7/6/2020,9994.0,Hybrid Bike,Hybrid,3047.26,5.0,yes,Phoenix,763,Apple Pay,Online,68.0,Male,15236.300000000001,761.815
10246,8/17/2023,4560.0,BMX,Off Road,3981.93,3.0,yes,Los Angeles,872,PayPal,Online,38.0,Female,11945.789999999999,597.2895
10247,8/5/2023,3883.0,Hybrid Bike,Hybrid,3292.23,3.0,yes,San Antonio,606,Cash,Store,49.0,Female,9876.69,493.83450000000005
10248,4/11/2020,9623.0,Folding Bike,Road,4519.05,5.0,no,Los Angeles,400,Credit Card,Online,26.0,Male,22595.25,1129.7625
10249,1/4/2021,8216.0,Road Bike,Road,2338.56,3.0,yes,Philadelphia,966,PayPal,Online,55.0,Female,7015.68,350.78400000000005
10250,5/1/2020,7921.0,Folding Bike,Road,3829.83,1.0,yes,Chicago,553,Apple Pay,Online,30.0,Male,3829.83,191.4915
10251,7/17/2020,8803.0,BMX,Off Road,1920.87,5.0,yes,Los Angeles,853,Apple Pay,Online,65.0,Female,9604.349999999999,480.2175
10252,6/25/2020,1866.0,Mountain Bike,Off Road,2108.64,1.0,yes,Phoenix,802,Google Pay,Online,64.0,Female,2108.64,105.432
10253,11/20/2020,3841.0,BMX,Off Road,2385.53,1.0,no,Houston,548,Apple Pay,Online,66.0,Female,2385.53,119.27650000000001
10254,3/23/2021,2298.0,Road Bike,Road,1597.1,1.0,no,New York,708,Credit Card,Online,62.0,Male,1597.1,79.855
10255,1/16/2020,4130.0,Folding Bike,Road,943.1,2.0,yes,San Antonio,464,Debit Card,Store,36.0,Male,1886.2,94.31
10256,2/23/2020,4521.0,Hybrid Bike,Hybrid,2556.19,3.0,no,Houston,779,Google Pay,Online,58.0,Male,7668.57,383.4285
10257,3/14/2023,9856.0,Road Bike,Road,4077.38,1.0,no,Houston,493,Google Pay,Online,29.0,Male,4077.38,203.86900000000003
10258,9/9/2020,4342.0,Electric Bike,Electric,1811.57,5.0,yes,Los Angeles,498,Debit Card,Store,47.0,Male,9057.85,452.89250000000004
10259,5/11/2021,5398.0,Cruiser,Off Road,3200.01,4.0,yes,Phoenix,265,Cash,Store,52.0,Female,12800.04,640.0020000000001
10260,7/16/2021,1536.0,Mountain Bike,Off Road,1168.27,1.0,no ,Chicago,497,Google Pay,Online,24.0,Female,1168.27,58.4135
10261,5/6/2024,9160.0,Folding Bike,Road,539.69,2.0,yes,Chicago,874,PayPal,Online,61.0,Male,1079.38,53.96900000000001
10262,4/29/2022,5255.0,Road Bike,Road,4406.95,1.0,yes,Phoenix,269,Google Pay,Online,68.0,Male,4406.95,220.3475
10263,5/16/2020,4350.0,Hybrid Bike,Hybrid,2884.19,4.0,yes,Phoenix,120,Cash,Store,33.0,Male,11536.76,576.8380000000001
10264,3/25/2020,3947.0,Electric Bike,Electric,4541.53,4.0,no,San Antonio,798,PayPal,Online,19.0,Male,18166.12,908.306
10265,1/17/2024,5029.0,Electric Bike,Electric,267.04,1.0,yes,Houston,684,Debit Card,Store,23.0,Female,267.04,13.352000000000002
10266,5/6/2023,1954.0,Mountain Bike,Off Road,2231.39,4.0,yes,Houston,947,Google Pay,Online,32.0,Male,8925.56,446.278
10267,6/11/2020,6803.0,Hybrid Bike,Hybrid,1955.5,3.0,yes,Los Angeles,549,Google Pay,Online,64.0,Male,5866.5,293.325
10268,6/29/2023,7125.0,Electric Bike,Electric,3612.84,5.0,yes,New York,467,PayPal,Online,63.0,Male,18064.2,903.21
10269,8/10/2021,6780.0,Road Bike,Road,3051.79,2.0,no,Philadelphia,823,Cash,Store,37.0,Male,6103.58,305.17900000000003
10270,3/18/2023,6728.0,Hybrid Bike,Hybrid,4317.7,1.0,no,Philadelphia,846,Apple Pay,Online,25.0,Male,4317.7,215.885
10271,3/19/2022,4477.0,Hybrid Bike,Hybrid,2085.53,4.0,yes,Phoenix,928,Apple Pay,Online,50.0,Male,8342.12,417.10600000000005
10272,12/18/2020,7607.0,BMX,Off Road,1737.89,1.0,no,Los Angeles,114,Google Pay,Online,26.0,Male,1737.89,86.89450000000001
10273,1/11/2021,9453.0,Road Bike,Road,3003.9,4.0,no,Phoenix,249,PayPal,Online,64.0,Male,12015.6,600.7800000000001
10274,3/27/2022,4347.0,Electric Bike,Electric,785.0,3.0,yes,Houston,942,Apple Pay,Online,57.0,Female,2355.0,117.75
10275,5/24/2024,5624.0,Electric Bike,Electric,1716.72,2.0,yes,Phoenix,656,PayPal,Online,40.0,Female,3433.44,171.67200000000003
10276,8/13/2022,2242.0,Hybrid Bike,Hybrid,2509.49,2.0,no ,Houston,348,Cash,Store,47.0,Female,5018.98,250.94899999999998
10277,6/4/2023,1094.0,Road Bike,Road,3089.46,4.0,yes,Houston,197,Credit Card,Online,62.0,Male,12357.84,617.892
10278,2/25/2021,2431.0,Folding Bike,Road,1591.27,2.0,yes,Philadelphia,514,Google Pay,Online,66.0,Female,3182.54,159.127
10279,2/20/2020,8948.0,Road Bike,Road,2924.46,1.0,yes,Houston,173,Google Pay,Online,27.0,Male,2924.46,146.223
10280,4/29/2022,5756.0,Electric Bike,Electric,1480.06,3.0,no,Houston,963,PayPal,Online,21.0,Female,4440.18,222.00900000000001
10281,10/9/2021,5991.0,Hybrid Bike,Hybrid,2330.19,5.0,yes,Phoenix,375,PayPal,Online,26.0,Female,11650.95,582.5475
10282,8/31/2022,7641.0,Road Bike,Road,1127.41,4.0,yes,New York,575,Google Pay,Online,58.0,Male,4509.64,225.48200000000003
10283,7/31/2023,5654.0,Cruiser,Off Road,1517.11,4.0,yes,Los Angeles,152,Apple Pay,Online,21.0,Female,6068.44,303.42199999999997
10284,8/30/2022,4432.0,BMX,Off Road,878.74,4.0,yes,Phoenix,928,Google Pay,Online,53.0,Male,3514.96,175.74800000000002
10285,12/21/2022,3292.0,Electric Bike,Electric,4600.64,3.0,no,Chicago,647,Apple Pay,Online,69.0,Male,13801.920000000002,690.0960000000001
10286,7/19/2022,2544.0,Electric Bike,Electric,1506.32,3.0,no,Chicago,427,Cash,Store,46.0,Female,4518.96,225.948
10287,3/1/2023,5720.0,Electric Bike,Electric,3162.96,5.0,yes,Houston,175,Debit Card,Store,66.0,Male,15814.8,790.74
10288,4/26/2023,4163.0,Electric Bike,Electric,4194.19,2.0,no,San Antonio,742,Apple Pay,Online,68.0,Male,8388.38,419.419
10289,7/22/2024,1931.0,Mountain Bike,Off Road,2981.89,5.0,no,Houston,603,Debit Card,Store,61.0,Male,14909.449999999999,745.4725
10290,10/30/2022,8769.0,BMX,Off Road,1578.93,3.0,yes,Chicago,401,Apple Pay,Online,40.0,Female,4736.79,236.83950000000002
10291,12/26/2023,6111.0,Electric Bike,Electric,689.81,4.0,yes,Philadelphia,234,Google Pay,Online,45.0,Male,2759.24,137.962
10292,12/26/2021,9979.0,Folding Bike,Road,1454.29,5.0,no ,Houston,949,Debit Card,Store,27.0,Male,7271.45,363.5725
10293,5/18/2022,7461.0,BMX,Off Road,2618.79,2.0,yes,Chicago,459,Debit Card,Store,66.0,Female,5237.58,261.879
10294,6/11/2021,5482.0,Cruiser,Off Road,4873.12,4.0,yes,New York,101,Apple Pay,Online,24.0,Female,19492.48,974.624
10295,1/18/2020,9974.0,Electric Bike,Electric,307.0,4.0,yes,Los Angeles,168,Credit Card,Online,69.0,Female,1228.0,61.400000000000006
10296,4/17/2021,7522.0,Cruiser,Off Road,1152.54,5.0,no,Houston,211,Debit Card,Store,52.0,Female,5762.7,288.135
10297,8/29/2024,4702.0,Mountain Bike,Off Road,548.37,1.0,yes,Los Angeles,550,PayPal,Online,50.0,Female,548.37,27.4185
10298,4/25/2020,2967.0,BMX,Off Road,4507.85,5.0,yes,Phoenix,697,Google Pay,Online,41.0,Male,22539.25,1126.9625
10299,8/23/2020,6341.0,BMX,Off Road,3232.04,5.0,yes,San Antonio,449,Google Pay,Online,63.0,Female,16160.2,808.0100000000001
10300,3/6/2023,9150.0,Mountain Bike,Off Road,3587.59,3.0,yes,Phoenix,263,Google Pay,Online,54.0,Female,10762.77,538.1385
10301,1/12/2022,9448.0,Hybrid Bike,Hybrid,855.21,2.0,no,Chicago,348,Google Pay,Online,23.0,Female,1710.42,85.52100000000002
10302,11/6/2022,1304.0,Mountain Bike,Off Road,4044.73,1.0,no,Los Angeles,546,Debit Card,Store,35.0,Female,4044.73,202.2365
10303,10/20/2021,1457.0,BMX,Off Road,3561.58,4.0,yes,Houston,744,Apple Pay,Online,34.0,Female,14246.32,712.316
10304,7/10/2023,6693.0,Road Bike,Road,1523.7,5.0,no,Houston,732,Cash,Store,32.0,Female,7618.5,380.925
10305,2/7/2020,1034.0,Hybrid Bike,Hybrid,1304.74,5.0,no,New York,722,Debit Card,Store,63.0,Female,6523.7,326.185
10306,9/21/2023,8285.0,Road Bike,Road,989.43,3.0,yes,Los Angeles,835,Cash,Store,40.0,Male,2968.29,148.4145
10307,2/20/2022,5378.0,Road Bike,Road,4038.0,2.0,yes,San Antonio,748,Credit Card,Online,51.0,Female,8076.0,403.8
10308,3/27/2021,8931.0,Electric Bike,Electric,4232.69,5.0,no ,Phoenix,197,Credit Card,Online,25.0,Female,21163.449999999997,1058.1725
10309,4/2/2020,3177.0,Hybrid Bike,Hybrid,830.85,1.0,yes,Los Angeles,624,Apple Pay,Online,33.0,Male,830.85,41.542500000000004
10310,4/23/2022,4251.0,Hybrid Bike,Hybrid,423.11,3.0,yes,Philadelphia,772,Cash,Store,39.0,Male,1269.33,63.466499999999996
10311,4/7/2020,9087.0,BMX,Off Road,796.97,1.0,yes,Los Angeles,817,Credit Card,Online,27.0,Male,796.97,39.8485
10312,9/23/2023,2837.0,Folding Bike,Road,1468.68,2.0,no,Philadelphia,505,PayPal,Online,28.0,Male,2937.36,146.86800000000002
10313,7/8/2022,1508.0,Mountain Bike,Off Road,4784.42,3.0,yes,Phoenix,215,Apple Pay,Online,32.0,Female,14353.26,717.663
10314,12/16/2022,4667.0,Electric Bike,Electric,3522.6,1.0,yes,Houston,508,Debit Card,Store,53.0,Male,3522.6,176.13
10315,1/21/2023,5997.0,Mountain Bike,Off Road,1845.93,3.0,yes,Philadelphia,716,Debit Card,Store,20.0,Female,5537.79,276.8895
10316,11/26/2021,6698.0,Folding Bike,Road,2939.89,2.0,yes,Phoenix,363,Debit Card,Store,44.0,Male,5879.78,293.989
10317,2/10/2021,3172.0,Electric Bike,Electric,3334.19,1.0,no,Houston,504,PayPal,Online,51.0,Male,3334.19,166.70950000000002
10318,5/29/2023,8890.0,BMX,Off Road,2256.19,5.0,no,New York,548,Credit Card,Online,41.0,Female,11280.95,564.0475
10319,2/13/2023,7947.0,Road Bike,Road,3590.72,4.0,yes,Philadelphia,535,Apple Pay,Online,32.0,Female,14362.88,718.144
10320,4/2/2022,9535.0,Hybrid Bike,Hybrid,2291.25,5.0,no,Philadelphia,874,PayPal,Online,55.0,Male,11456.25,572.8125
10321,2/29/2020,4918.0,BMX,Off Road,985.84,1.0,no,San Antonio,871,Google Pay,Online,49.0,Male,985.84,49.292
10322,8/30/2020,6584.0,Road Bike,Road,2215.06,3.0,yes,New York,304,Google Pay,Online,26.0,Male,6645.18,332.259
10323,9/10/2021,2319.0,BMX,Off Road,1457.54,2.0,yes,Houston,631,Apple Pay,Online,54.0,Male,2915.08,145.754
10324,5/31/2023,1620.0,Cruiser,Off Road,2976.88,3.0,no ,Phoenix,877,Google Pay,Online,19.0,Male,8930.64,446.532
10325,9/25/2021,2892.0,Mountain Bike,Off Road,3553.61,3.0,yes,Chicago,249,Credit Card,Online,22.0,Female,10660.83,533.0415
10326,8/3/2021,7502.0,Mountain Bike,Off Road,4317.88,2.0,yes,New York,533,PayPal,Online,60.0,Female,8635.76,431.788
10327,8/9/2024,2284.0,Cruiser,Off Road,828.86,3.0,yes,Los Angeles,282,Credit Card,Online,28.0,Male,2486.58,124.32900000000001
10328,10/7/2021,6834.0,Mountain Bike,Off Road,4886.06,3.0,no,San Antonio,624,Debit Card,Store,29.0,Female,14658.18,732.9090000000001
10329,2/6/2022,7854.0,Cruiser,Off Road,1818.24,2.0,yes,San Antonio,148,Debit Card,Store,63.0,Male,3636.48,181.824
10330,12/7/2023,2528.0,Electric Bike,Electric,1625.1,2.0,yes,Phoenix,500,Debit Card,Store,66.0,Male,3250.2,162.51
10331,8/6/2022,4822.0,Folding Bike,Road,3900.59,4.0,yes,Los Angeles,643,Cash,Store,65.0,Male,15602.36,780.118
10332,9/6/2024,3220.0,Cruiser,Off Road,1413.11,2.0,yes,San Antonio,933,PayPal,Online,24.0,Male,2826.22,141.311
10333,12/2/2020,2893.0,Hybrid Bike,Hybrid,2713.67,4.0,no,New York,433,PayPal,Online,26.0,Male,10854.68,542.734
10334,6/6/2022,9575.0,Cruiser,Off Road,833.63,2.0,no,San Antonio,124,PayPal,Online,59.0,Male,1667.26,83.363
10335,4/7/2024,7491.0,Cruiser,Off Road,2304.28,4.0,yes,Chicago,363,Apple Pay,Online,51.0,Male,9217.12,460.85600000000005
10336,1/27/2020,1506.0,Folding Bike,Road,2032.2,4.0,no,Phoenix,178,Debit Card,Store,38.0,Female,8128.8,406.44000000000005
10337,1/22/2022,4994.0,BMX,Off Road,2850.14,2.0,no,Houston,835,Debit Card,Store,46.0,Male,5700.28,285.014
10338,4/26/2022,3135.0,Cruiser,Off Road,1613.44,4.0,yes,Chicago,464,Debit Card,Store,38.0,Female,6453.76,322.68800000000005
10339,8/20/2024,8560.0,Mountain Bike,Off Road,622.94,3.0,yes,San Antonio,462,Cash,Store,62.0,Male,1868.8200000000002,93.44100000000002
10340,3/2/2023,2505.0,Electric Bike,Electric,1211.97,4.0,no ,Philadelphia,761,Debit Card,Store,44.0,Male,4847.88,242.394
10341,10/8/2021,6981.0,Cruiser,Off Road,3779.89,4.0,yes,Phoenix,880,PayPal,Online,66.0,Female,15119.56,755.9780000000001
10342,4/14/2021,2119.0,Cruiser,Off Road,4865.88,4.0,yes,Houston,229,Credit Card,Online,39.0,Male,19463.52,973.176
10343,8/21/2020,4422.0,BMX,Off Road,4010.09,4.0,yes,Chicago,944,Cash,Store,47.0,Male,16040.36,802.018
10344,11/7/2023,6176.0,Cruiser,Off Road,913.63,1.0,no,Phoenix,431,Credit Card,Online,40.0,Female,913.63,45.6815
10345,7/27/2024,1640.0,Folding Bike,Road,4478.26,5.0,yes,Los Angeles,439,Apple Pay,Online,64.0,Female,22391.300000000003,1119.5650000000003
10346,11/1/2021,2451.0,Mountain Bike,Off Road,1255.43,4.0,yes,Los Angeles,816,Credit Card,Online,39.0,Female,5021.72,251.086
10347,9/6/2020,9476.0,Electric Bike,Electric,3080.07,5.0,yes,New York,237,PayPal,Online,23.0,Male,15400.35,770.0175
10348,2/8/2021,8056.0,Hybrid Bike,Hybrid,3534.61,3.0,yes,Los Angeles,289,Google Pay,Online,70.0,Male,10603.83,530.1915
10349,1/23/2020,1588.0,Folding Bike,Road,465.81,5.0,no,Los Angeles,535,Google Pay,Online,45.0,Male,2329.05,116.45250000000001
10350,3/28/2024,7775.0,Folding Bike,Road,2167.22,3.0,no,San Antonio,359,Credit Card,Online,55.0,Male,6501.66,325.083
10351,9/24/2021,2474.0,Cruiser,Off Road,4941.98,3.0,yes,Los Angeles,122,Google Pay,Online,63.0,Male,14825.939999999999,741.297
10352,7/29/2023,2118.0,Hybrid Bike,Hybrid,2841.14,1.0,no,Phoenix,556,PayPal,Online,43.0,Male,2841.14,142.057
10353,8/4/2023,3647.0,Cruiser,Off Road,4308.93,4.0,no,Philadelphia,583,Debit Card,Store,21.0,Female,17235.72,861.7860000000001
10354,11/16/2023,6247.0,Mountain Bike,Off Road,630.88,2.0,yes,New York,322,Cash,Store,35.0,Female,1261.76,63.088
10355,5/24/2020,5537.0,Mountain Bike,Off Road,635.54,4.0,yes,San Antonio,784,Cash,Store,61.0,Female,2542.16,127.108
10356,3/29/2024,8593.0,Road Bike,Road,2531.96,1.0,no ,Chicago,279,Debit Card,Store,56.0,Male,2531.96,126.59800000000001
10357,1/27/2023,5696.0,Folding Bike,Road,2977.57,1.0,yes,New York,320,Apple Pay,Online,55.0,Male,2977.57,148.8785
10358,7/27/2024,7510.0,Hybrid Bike,Hybrid,4295.31,4.0,yes,Houston,756,Cash,Store,43.0,Male,17181.24,859.0620000000001
10359,11/17/2023,7017.0,Folding Bike,Road,2306.03,2.0,yes,Los Angeles,196,Debit Card,Store,49.0,Female,4612.06,230.60300000000004
10360,8/14/2020,4112.0,Mountain Bike,Off Road,2707.34,2.0,no,Los Angeles,637,Cash,Store,48.0,Male,5414.68,270.73400000000004
10361,11/8/2021,9676.0,Electric Bike,Electric,4395.96,5.0,yes,Los Angeles,825,Google Pay,Online,68.0,Male,21979.8,1098.99
10362,1/26/2022,3021.0,Cruiser,Off Road,3355.82,5.0,yes,Houston,631,Cash,Store,27.0,Male,16779.100000000002,838.9550000000002
10363,1/27/2023,4435.0,Cruiser,Off Road,2641.18,4.0,yes,Phoenix,439,Cash,Store,20.0,Female,10564.72,528.236
10364,8/8/2022,6546.0,Cruiser,Off Road,1323.43,2.0,yes,Los Angeles,985,Google Pay,Online,59.0,Female,2646.86,132.34300000000002
10365,8/2/2023,8542.0,Electric Bike,Electric,1980.12,4.0,no,Phoenix,320,Debit Card,Store,30.0,Male,7920.48,396.024
10366,8/22/2022,3936.0,Mountain Bike,Off Road,1577.26,4.0,no,Los Angeles,398,Apple Pay,Online,54.0,Male,6309.04,315.452
10367,6/28/2023,9442.0,Mountain Bike,Off Road,3964.49,3.0,yes,Los Angeles,251,PayPal,Online,46.0,Male,11893.47,594.6735
10368,1/8/2024,5971.0,Electric Bike,Electric,4432.84,2.0,no,Philadelphia,763,Apple Pay,Online,56.0,Male,8865.68,443.28400000000005
10369,9/2/2021,7300.0,BMX,Off Road,4699.33,4.0,no,Philadelphia,508,Google Pay,Online,40.0,Female,18797.32,939.866
10370,10/10/2020,5692.0,Electric Bike,Electric,715.97,4.0,yes,San Antonio,878,PayPal,Online,55.0,Male,2863.88,143.19400000000002
10371,3/11/2022,1916.0,Hybrid Bike,Hybrid,4180.02,4.0,yes,Phoenix,279,Credit Card,Online,34.0,Male,16720.08,836.0040000000001
10372,3/15/2021,7502.0,Folding Bike,Road,2690.2,1.0,no ,Chicago,653,PayPal,Online,57.0,Female,2690.2,134.51
10373,1/4/2020,1692.0,Road Bike,Road,1148.65,2.0,yes,Los Angeles,361,Google Pay,Online,47.0,Male,2297.3,114.86500000000001
10374,7/4/2024,1705.0,Road Bike,Road,1300.68,2.0,yes,New York,603,Google Pay,Online,26.0,Female,2601.36,130.068
10375,7/6/2022,7013.0,Cruiser,Off Road,3341.04,4.0,yes,New York,534,Apple Pay,Online,63.0,Male,13364.16,668.2080000000001
10376,12/22/2023,6721.0,Mountain Bike,Off Road,2999.63,1.0,no,New York,425,Debit Card,Store,48.0,Male,2999.63,149.9815
